
code	|	taxid	|	taxname	|	lineage
1	|	1037890	|	Klebsiella pneumoniae JH1	|	1037890 573 570 543 91347 1236 1224 2 131567 
1	|	1037908	|	Klebsiella pneumoniae 1162281	|	1037908 573 570 543 91347 1236 1224 2 131567 
1	|	1037915	|	Pseudomonas chlororaphis O6	|	1037915 587753 136842 286 135621 72274 1236 1224 2 131567 
1	|	103796	|	Pseudomonas syringae pv. actinidiae	|	103796 264449 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	1038844	|	Escherichia coli O104:H4 str. TY-2482	|	1038844 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1038866	|	Bradyrhizobium sp. WSM2793	|	1038866 374 41294 356 28211 1224 2 131567 
1	|	1038921	|	Pseudomonas chlororaphis subsp. aureofaciens 30-84	|	1038921 587851 587753 136842 286 135621 72274 1236 1224 2 131567 
1	|	1038927	|	Escherichia coli O104:H4	|	1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1040638	|	Escherichia coli O104:H4 str. LB226692	|	1040638 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1041149	|	Sinorhizobium medicae WSM1369	|	1041149 110321 28105 227292 82115 356 28211 1224 2 131567 
1	|	1042375	|	Marinobacterium stanieri S30	|	1042375 49186 48075 135620 135619 1236 1224 2 131567 
1	|	1042378	|	Oceanicola sp. S124	|	1042378 252301 31989 204455 28211 1224 2 131567 
1	|	1042402	|	Lactococcus lactis subsp. lactis CNCM I-1631	|	1042402 1360 1358 1357 1300 186826 91061 1239 1783272 2 131567 
1	|	1042803	|	Escherichia coli O104:H4 str. 01-09591	|	1042803 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1042804	|	Escherichia coli O104:H4 str. H112180280	|	1042804 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1044999	|	Erwinia tracheiphila PSU-1	|	1044999 65700 551 1903409 91347 1236 1224 2 131567 
1	|	1045010	|	Escherichia coli O157	|	1045010 562 561 543 91347 1236 1224 2 131567 
1	|	104623	|	Serratia sp. ATCC 39006	|	104623 613 1903411 91347 1236 1224 2 131567 
1	|	1046596	|	Lactobacillus mali KCTC 3596 = DSM 20444	|	1046596 1618 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1046599	|	Lactobacillus acidipiscis KCTC 13900	|	1046599 89059 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1046624	|	Lactococcus lactis subsp. lactis IO-1	|	1046624 1360 1358 1357 1300 186826 91061 1239 1783272 2 131567 
1	|	1046629	|	Streptococcus salivarius 57.I	|	1046629 1304 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1047007	|	Omnitrophica bacterium SCGC AAA257-O07	|	1047007 1047005 67812 1783257 2 131567 
1	|	1048208	|	Geobacillus sp. FW23	|	1048208 129337 186817 1385 91061 1239 1783272 2 131567 
1	|	1048254	|	Escherichia coli O104:H4 str. C227-11	|	1048254 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1048256	|	Escherichia coli O104:H4 str. C236-11	|	1048256 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1048261	|	Pseudomonas putida B001	|	1048261 303 136845 286 135621 72274 1236 1224 2 131567 
1	|	1048264	|	Streptococcus pyogenes HKU QMH11M0907901	|	1048264 342023 1314 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1048265	|	Escherichia coli O104:H4 str. 04-8351	|	1048265 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1048266	|	Escherichia coli O104:H4 str. 09-7901	|	1048266 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1048334	|	Escherichia coli O104:H4 str. 11-3677	|	1048334 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1048689	|	Escherichia coli O55:H7 str. RM12579	|	1048689 244320 562 561 543 91347 1236 1224 2 131567 
1	|	1048765	|	Escherichia coli O104:H4 str. H112180541	|	1048765 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1048808	|	endosymbiont of Riftia pachyptila (vent Ph05)	|	1048808 54396 32036 118884 1236 1224 2 131567 
1	|	1049565	|	Klebsiella pneumoniae KCTC 2242	|	1049565 573 570 543 91347 1236 1224 2 131567 
1	|	1049759	|	Leptospira alexanderi serovar Manhao 3 str. L 60	|	1049759 293066 100053 171 170 1643688 203692 203691 2 131567 
1	|	1049773	|	Leptospira borgpetersenii serovar Kenya str. TE 0159	|	1049773 1049771 174 171 170 1643688 203692 203691 2 131567 
1	|	1049801	|	Leptospira interrogans serovar Bataviae str. 2006006959	|	1049801 312175 173 171 170 1643688 203692 203691 2 131567 
1	|	1049802	|	Leptospira interrogans serovar Bataviae str. 2006006976	|	1049802 312175 173 171 170 1643688 203692 203691 2 131567 
1	|	1049803	|	Leptospira interrogans serovar Bataviae str. Kariadi-Satu	|	1049803 312175 173 171 170 1643688 203692 203691 2 131567 
1	|	1049805	|	Leptospira interrogans serovar Bataviae str. Swart	|	1049805 312175 173 171 170 1643688 203692 203691 2 131567 
1	|	1049807	|	Leptospira interrogans serovar Bataviae str. UT234	|	1049807 312175 173 171 170 1643688 203692 203691 2 131567 
1	|	1049904	|	Leptospira interrogans serovar Grippotyphosa str. UI 12764	|	1049904 280498 173 171 170 1643688 203692 203691 2 131567 
1	|	1049913	|	Leptospira interrogans serovar Lai str. Langkawi	|	1049913 57678 173 171 170 1643688 203692 203691 2 131567 
1	|	1049920	|	Leptospira interrogans serovar Medanensis str. L0448	|	1049920 508525 173 171 170 1643688 203692 203691 2 131567 
1	|	1049921	|	Leptospira interrogans serovar Medanensis str. L0887	|	1049921 508525 173 171 170 1643688 203692 203691 2 131567 
1	|	1049922	|	Leptospira interrogans serovar Medanensis str. UT053	|	1049922 508525 173 171 170 1643688 203692 203691 2 131567 
1	|	1049925	|	Leptospira interrogans serovar Pomona str. UT364	|	1049925 44276 173 171 170 1643688 203692 203691 2 131567 
1	|	1049929	|	Leptospira interrogans serovar Pyrogenes str. R168	|	1049929 280500 173 171 170 1643688 203692 203691 2 131567 
1	|	1049932	|	Leptospira interrogans str. L0996	|	1049932 173 171 170 1643688 203692 203691 2 131567 
1	|	1049935	|	Leptospira interrogans str. UI 08452	|	1049935 173 171 170 1643688 203692 203691 2 131567 
1	|	1049938	|	Leptospira interrogans str. UI 12758	|	1049938 173 171 170 1643688 203692 203691 2 131567 
1	|	1049940	|	Leptospira interrogans str. UT126	|	1049940 173 171 170 1643688 203692 203691 2 131567 
1	|	1049970	|	Leptospira kmetyi serovar Malaysia str. Bejo-Iso9	|	1049970 408140 408139 171 170 1643688 203692 203691 2 131567 
1	|	1049971	|	Leptospira licerasiae str. MMD4847	|	1049971 447106 171 170 1643688 203692 203691 2 131567 
1	|	1049972	|	Leptospira licerasiae serovar Varillal str. VAR 010	|	1049972 447107 447106 171 170 1643688 203692 203691 2 131567 
1	|	1049973	|	Leptospira noguchii str. 1993005606	|	1049973 28182 171 170 1643688 203692 203691 2 131567 
1	|	1049974	|	Leptospira noguchii str. 2007001578	|	1049974 28182 171 170 1643688 203692 203691 2 131567 
1	|	1049976	|	Leptospira santarosai serovar Arenal str. MAVJ 401	|	1049976 1049975 28183 171 170 1643688 203692 203691 2 131567 
1	|	1049977	|	Leptospira santarosai str. 200702252	|	1049977 28183 171 170 1643688 203692 203691 2 131567 
1	|	1049978	|	Leptospira santarosai str. CBC379	|	1049978 28183 171 170 1643688 203692 203691 2 131567 
1	|	1049979	|	Leptospira santarosai str. CBC523	|	1049979 28183 171 170 1643688 203692 203691 2 131567 
1	|	1049980	|	Leptospira santarosai str. HAI134	|	1049980 28183 171 170 1643688 203692 203691 2 131567 
1	|	1049981	|	Leptospira santarosai str. HAI1349	|	1049981 28183 171 170 1643688 203692 203691 2 131567 
1	|	1049985	|	Leptospira santarosai str. ZUN179	|	1049985 28183 171 170 1643688 203692 203691 2 131567 
1	|	1050617	|	Escherichia coli UMNF18	|	1050617 562 561 543 91347 1236 1224 2 131567 
1	|	1051003	|	Pseudomonas aeruginosa 19BR	|	1051003 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1051004	|	Pseudomonas aeruginosa 213BR	|	1051004 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1051005	|	Pseudomonas aeruginosa 9BR	|	1051005 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	1051346	|	Escherichia coli 95.0083	|	1051346 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051347	|	Escherichia coli 3.4880	|	1051347 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051348	|	Escherichia coli 7.1982	|	1051348 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051349	|	Escherichia coli PA11	|	1051349 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051350	|	Escherichia coli PA13	|	1051350 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051351	|	Escherichia coli PA19	|	1051351 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051352	|	Escherichia coli PA35	|	1051352 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051353	|	Escherichia coli ATCC 700728	|	1051353 1045010 562 561 543 91347 1236 1224 2 131567 
1	|	1051502	|	Bacillus vallismortis DV1-F-3	|	1051502 72361 653685 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1051503	|	Bacillus subtilis subsp. spizizenii DV1-B-1	|	1051503 96241 1423 653685 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1051645	|	Vibrio splendidus ATCC 33789	|	1051645 29497 662 641 135623 1236 1224 2 131567 
1	|	1051646	|	Vibrio tubiashii ATCC 19109	|	1051646 29498 1891919 662 641 135623 1236 1224 2 131567 
1	|	1051651	|	Lactobacillus casei 21/1	|	1051651 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051652	|	Lactobacillus casei 32G	|	1051652 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051653	|	Lactobacillus casei A2-362	|	1051653 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051656	|	Lactobacillus casei Lpc-37	|	1051656 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051657	|	Lactobacillus casei M36	|	1051657 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051659	|	Lactobacillus casei UCD174	|	1051659 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051660	|	Lactobacillus casei UW1	|	1051660 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051661	|	Lactobacillus casei UW4	|	1051661 1582 655183 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	1051985	|	Neisseria weaveri LMG 5135	|	1051985 28091 482 481 206351 28216 1224 2 131567 
1	|	1052680	|	Pseudomonas syringae pv. actinidiae str. NCPPB 3871	|	1052680 103796 264449 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	1052681	|	Pseudomonas syringae pv. actinidiae str. CRAFRU8.43	|	1052681 103796 264449 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	1052682	|	Pseudomonas syringae pv. actinidiae str. NCPPB 3739	|	1052682 103796 264449 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	1053169	|	Bacillus cereus BAG1O-3	|	1053169 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053171	|	Bacillus cereus BAG1X1-2	|	1053171 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053179	|	Bacillus cereus BAG2X1-1	|	1053179 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053180	|	Bacillus cereus BAG2X1-2	|	1053180 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053181	|	Bacillus cereus BAG2X1-3	|	1053181 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053182	|	Bacillus cereus BAG3O-2	|	1053182 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053184	|	Bacillus cereus BAG3X2-2	|	1053184 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053185	|	Bacillus cereus BAG4O-1	|	1053185 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053187	|	Bacillus cereus BAG4X2-1	|	1053187 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053192	|	Bacillus cereus BAG6O-1	|	1053192 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053194	|	Bacillus cereus BAG6X1-1	|	1053194 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053196	|	Bacillus cereus BMG1.7	|	1053196 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053197	|	Bacillus cereus BtB2-4	|	1053197 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053198	|	Bacillus cereus CER057	|	1053198 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053199	|	Bacillus cereus CER074	|	1053199 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053200	|	Bacillus cereus HD73	|	1053200 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053207	|	Bacillus cereus HuB1-1	|	1053207 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053208	|	Bacillus cereus HuB13-1	|	1053208 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053211	|	Bacillus cereus HuB4-4	|	1053211 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053212	|	Bacillus cereus HuB5-5	|	1053212 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053214	|	Bacillus cereus IS845/00	|	1053214 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053215	|	Bacillus cereus ISP2954	|	1053215 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053218	|	Bacillus cereus MC118	|	1053218 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053219	|	Bacillus cereus MC67	|	1053219 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053220	|	Bacillus cereus MSX-A1	|	1053220 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053221	|	Bacillus cereus MSX-A12	|	1053221 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053222	|	Bacillus cereus MSX-D12	|	1053222 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053224	|	Bacillus cereus VD021	|	1053224 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053225	|	Bacillus cereus VD045	|	1053225 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053233	|	Bacillus cereus VD133	|	1053233 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053236	|	Bacillus cereus VD146	|	1053236 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053242	|	Bacillus cereus VD184	|	1053242 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053243	|	Bacillus cereus VD196	|	1053243 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053245	|	Bacillus cereus VD214	|	1053245 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053249	|	Bacillus cereus VDM053	|	1053249 1396 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	1053687	|	Neisseria meningitidis NM220	|	1053687 487 482 481 206351 28216 1224 2 131567 
1	|	1054213	|	Acetobacteraceae bacterium AT-5844	|	1054213 41293 433 204441 28211 1224 2 131567 
1	|	1054942	|	Candidatus Arthromitus sp. SFB-1	|	1054942 49082 31979 186802 186801 1239 1783272 2 131567 
1	|	1054946	|	Candidatus Arthromitus sp. SFB-5	|	1054946 49082 31979 186802 186801 1239 1783272 2 131567 
1	|	1055192	|	Comamonas sp. B-9	|	1055192 283 80864 80840 28216 1224 2 131567 
1	|	1055325	|	Vibrio cholerae O1 str. Amazonia	|	1055325 127906 666 662 641 135623 1236 1224 2 131567 
1	|	1055328	|	Neisseria meningitidis NM233	|	1055328 487 482 481 206351 28216 1224 2 131567 
1	|	1055524	|	Burkholderia cenocepacia H111	|	1055524 95486 87882 32008 119060 80840 28216 1224 2 131567 
1	|	1055526	|	Candidatus Paraburkholderia kirkii UZHbot1	|	1055526 198822 1822464 119060 80840 28216 1224 2 131567 
1	|	1056511	|	Photobacterium marinum	|	1056511 657 641 135623 1236 1224 2 131567 
1	|	1056820	|	Teredinibacter turnerae T7902	|	1056820 2426 2425 1706371 1706369 1236 1224 2 131567 
1	|	1064551	|	Salmonella enterica subsp. enterica serovar Thompson str. RM6836	|	1064551 600 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1068614	|	Escherichia coli O104:H4 str. 11-4404	|	1068614 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068615	|	Escherichia coli O104:H4 str. 11-4522	|	1068615 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068616	|	Escherichia coli O104:H4 str. 11-4623	|	1068616 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068617	|	Escherichia coli O104:H4 str. 11-4632 C1	|	1068617 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068618	|	Escherichia coli O104:H4 str. 11-4632 C2	|	1068618 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068619	|	Escherichia coli O104:H4 str. 11-4632 C3	|	1068619 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068620	|	Escherichia coli O104:H4 str. 11-4632 C4	|	1068620 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1068621	|	Escherichia coli O104:H4 str. 11-4632 C5	|	1068621 1038927 562 561 543 91347 1236 1224 2 131567 
1	|	1069495	|	Escherichia coli XH001	|	1069495 562 561 543 91347 1236 1224 2 131567 
1	|	1069533	|	Streptococcus infantarius subsp. infantarius CJ18	|	1069533 150054 102684 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1069609	|	Neisseria meningitidis 93004	|	1069609 487 482 481 206351 28216 1224 2 131567 
1	|	1069614	|	Neisseria meningitidis 69166	|	1069614 487 482 481 206351 28216 1224 2 131567 
1	|	1069618	|	Neisseria meningitidis 92045	|	1069618 487 482 481 206351 28216 1224 2 131567 
1	|	1069621	|	Neisseria meningitidis NM3081	|	1069621 487 482 481 206351 28216 1224 2 131567 
1	|	1069623	|	Streptococcus pneumoniae GA05578	|	1069623 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1069627	|	Streptococcus pneumoniae GA04672	|	1069627 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1069631	|	Alcaligenes sp. HPC1271	|	1069631 507 506 80840 28216 1224 2 131567 
1	|	1070319	|	Candidatus Glomeribacter gigasporarum BEG34	|	1070319 132144 224135 119060 80840 28216 1224 2 131567 
1	|	1071390	|	Acinetobacter sp. NBRC 100985	|	1071390 469 468 72274 1236 1224 2 131567 
1	|	1071969	|	Yersinia enterocolitica subsp. palearctica PhRBD_Ye1	|	1071969 150053 630 629 1903411 91347 1236 1224 2 131567 
1	|	1072459	|	Escherichia coli O7:K1 str. CE10	|	1072459 1072458 562 561 543 91347 1236 1224 2 131567 
1	|	1072568	|	Salmonella enterica subsp. enterica serovar Paratyphi A str. GXS2268	|	1072568 54388 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1072569	|	Salmonella enterica subsp. enterica serovar Paratyphi A str. GZ9A00052	|	1072569 54388 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1072570	|	Salmonella enterica subsp. enterica serovar Paratyphi A str. JX05-19	|	1072570 54388 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1072571	|	Salmonella enterica subsp. enterica serovar Paratyphi A str. YN09620	|	1072571 54388 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1072572	|	Salmonella enterica subsp. enterica serovar Paratyphi A str. ZJ98-53	|	1072572 54388 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1072575	|	Ralstonia solanacearum Y45	|	1072575 305 48736 119060 80840 28216 1224 2 131567 
1	|	1072595	|	Salmonella enterica subsp. enterica serovar Agona str. 400095 18	|	1072595 58095 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	1073353	|	Campylobacter showae CC57C	|	1073353 204 194 72294 213849 29547 68525 1224 2 131567 
1	|	1073362	|	Eikenella corrodens CC92I	|	1073362 539 538 481 206351 28216 1224 2 131567 
1	|	1073567	|	Streptomyces sp. TOR3209	|	1073567 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	1073999	|	Cronobacter condimenti 1330	|	1073999 1163710 413496 543 91347 1236 1224 2 131567 
1	|	1074052	|	Streptococcus sobrinus TCI-9	|	1074052 1310 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1074067	|	Streptococcus sobrinus TCI-119	|	1074067 1310 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1074454	|	Mycobacterium avium subsp. paratuberculosis ATCC 19698	|	1074454 1770 1764 120793 1763 1762 85007 1760 201174 1783272 2 131567 
1	|	1074486	|	Klebsiella pneumoniae 1191100241	|	1074486 573 570 543 91347 1236 1224 2 131567 
1	|	1075089	|	Pasteurella multocida 36950	|	1075089 747 745 712 135625 1236 1224 2 131567 
1	|	1075091	|	Clostridium sporogenes PA 3679	|	1075091 1509 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	1075759	|	Xanthomonas campestris pv. musacearum 'Kenyan'	|	1075759 454958 339 338 32033 135614 1236 1224 2 131567 
1	|	1076135	|	Aeromonas salmonicida subsp. salmonicida 01-B526	|	1076135 29491 645 642 84642 135624 1236 1224 2 131567 
1	|	1076934	|	Streptococcus lutetiensis 033	|	1076934 150055 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	1077143	|	Pasteurella multocida subsp. multocida str. P52VAC	|	1077143 44283 747 745 712 135625 1236 1224 2 131567 
1	|	1077282	|	Neisseria meningitidis Nm8187	|	1077282 487 482 481 206351 28216 1224 2 131567 
1	|	1078013	|	Mycobacterium avium subsp. avium Env 77	|	1078013 44454 1764 120793 1763 1762 85007 1760 201174 1783272 2 131567 
1	|	1078029	|	Escherichia coli O113:H21 str. CL-3	|	1078029 1078021 562 561 543 91347 1236 1224 2 131567 
1	|	1078030	|	Escherichia coli O91:H21 str. B2F1	|	1078030 577675 562 561 543 91347 1236 1224 2 131567 
1	|	1078031	|	Escherichia coli O121:H19 str. MT#2	|	1078031 991915 562 561 543 91347 1236 1224 2 131567 
1	|	1078033	|	Escherichia coli O45:H2 str. 03-EN-705	|	1078033 1078032 562 561 543 91347 1236 1224 2 131567 
1	|	1078035	|	Escherichia coli O145:H28 str. 4865/96	|	1078035 1078034 562 561 543 91347 1236 1224 2 131567 
