Contigs id(VIRUS)	Sequence location	pmid	evidence
Gammaproteobacteria_gi_445431193_11943_67663	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445437041_4757_39406	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421808573	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445460533	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421672983	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421676758	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421623336	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421665919_1836_25157	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421667774	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421672213	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421199284	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421661713_0_7378	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421662044	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421663172	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421663842	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421664879	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421676779	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421677648_167_21318	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421679327	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421628443	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421630246	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421631422	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417567970	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417571585	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445466650	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445471956	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452740998	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452741105	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452741198	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452741290	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452741317	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452320644_17965_34739	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452320881	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452320982	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452322300	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452323501_0_7665	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452323783	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452323793	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452720401	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_427425230	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_427426478_16379_43866	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424742214	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424743695	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424745106	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425743627	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425743680	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425746942	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425747632	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_425739195	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421695203	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445451213	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_565643352	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421702855	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421702891	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421705363	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421706620	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421706653	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402296057	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402296097	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402296101	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402296102	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402296114	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402296116	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_491042914	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_555533761	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483970058	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483970258	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483970284	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483973732_0_11686	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483973984	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483974002	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483972307	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483972336	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483972369	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483972425	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483972458	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544750553	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544750557_19866_58912	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544750573	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490861250_685007_697948	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_514347535	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_514347541	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_514347546	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_514972204	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_514350906	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_294652002	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485067653	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485067757	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483370937	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483372201	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483378173	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483976866	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483976922_8433_40099	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483976931	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483389851	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_584594822_14_36660	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_584594865	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424056504	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483324919	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295227	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295304	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490821714_14579_21811	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_584595106	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_584595126_0_7064	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_584595142_902_27321	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485670788_0_9473	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483393696	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483968824	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_491155563	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_255319735	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_255319998	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483397216	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421466231	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490949770	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483400214	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483428612	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490893321	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490916701	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_491320318_878524_893378	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_389705939_0_64687	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_389708617	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_359428169	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295634	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295635	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295640	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295644	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295713	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295733	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_402295758	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490795760_1102621_1144597	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490919085	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_490926086	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_357631907	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_357631912	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_551719536	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483431109	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483432914	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483434444	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483436862	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483314106	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445412859	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_445426787	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484317654	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483999094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223042260	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_240948420	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_240950139	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_240950411	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_32035066	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_307258129_5362_45102	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_307251317	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_307251344_12101_34614	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_307254298	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_482922633	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_484005549	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_483999582	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_420151093	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_545333501	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_405982617	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_545352115_20076_47096	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_405980663	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_483986472	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_334363766_7559_31422	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_410591379_525040_534994	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_410591407_12916_45167	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484118460_122301_130046	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484118852_278124_310736	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484119283_119079_127388	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_507519518_4403312_4437141	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483522696_691422_699558	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483524538	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483525123	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_483525259	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421495319	26200428.fasta	26200428	VirSorter
GOV_bin_1952_contig-100_76	27654921.fasta	27654921	blastn
Gammaproteobacteria_gi_492624286	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_492624970	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_492627534	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418357637	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418362827	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485060171_47262_57037	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544813692_196080_206547	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_544815322	26200428.fasta	26200428	VirSorter
Tp1_38_OMZ_0-0d2_C1907824_1	27654921.fasta	27654921	Tetra
Gammaproteobacteria_gi_415770960	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_415764878	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484206698	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418465034	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416101516	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_444349449	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416060787	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_416894577	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_523692486	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_485071565	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_485071566	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_335035758	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_506496126_11321_56319	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_304393905	26200428.fasta	26200428	VirSorter
Betaproteobacteria_gi_424777143_20292_28139	26200428.fasta	26200428	VirSorter
Betaproteobacteria_gi_424777481	26200428.fasta	26200428	VirSorter
Betaproteobacteria_gi_424778001	26200428.fasta	26200428	VirSorter
GOV_bin_3531_contig-100_0	27654921.fasta	27654921	Tetra
Tp1_111_MES_0-0d2_scaffold75488_2	27654921.fasta	27654921	blastn
Tp1_18_SUR_0-0d2_scaffold4204_2	27654921.fasta	27654921	Tetra
Tp1_85_MES_0-0d2_scaffold131108_2	27654921.fasta	27654921	Tetra
GOV_bin_1672_contig-100_9	27654921.fasta	27654921	blastn
GOV_bin_6266_contig-100_1	27654921.fasta	27654921	blastn
GOV_bin_6266_contig-100_2	27654921.fasta	27654921	blastn
Tp1_64_MES_0-0d2_scaffold24461_1	27654921.fasta	27654921	blastn
Gammaproteobacteria_gi_484006198_122634_134526	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484006450	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484006477	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484006485	26200428.fasta	26200428	VirSorter
GOV_bin_297_contig-100_29	27654921.fasta	27654921	Tetra
Bacilli_gi_218290702	26200428.fasta	26200428	VirSorter
Bacilli_gi_484233207	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484185823	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484185837	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_499136717	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_499136721	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_209693634_1110573_1142791	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_375108294	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_375108338_120915_129743	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_375111432_2892_38502	26200428.fasta	26200428	VirSorter
Bacteroidia_gi_548242387	26200428.fasta	26200428	VirSorter
Bacteroidia_gi_547330701	26200428.fasta	26200428	VirSorter
Bacteroidia_gi_547185581	26200428.fasta	26200428	VirSorter
Bacilli_gi_427394458	26200428.fasta	26200428	VirSorter
Actinobacteria_gi_551236822	26200428.fasta	26200428	VirSorter
GOV_bin_6264_contig-100_2	27654921.fasta	27654921	Tetra
Tp1_39_DCM_0-0d2_scaffold28318_1	27654921.fasta	27654921	Tetra
GOV_bin_6293_contig-100_0	27654921.fasta	27654921	Tetra
Tp1_65_SUR_0-0d2_scaffold25596_2	27654921.fasta	27654921	Tetra
Alphaproteobacteria_gi_483997032	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_483997090	26200428.fasta	26200428	VirSorter
Alphaproteobacteria_gi_483997275	26200428.fasta	26200428	VirSorter
GOV_bin_6264_contig-100_0	27654921.fasta	27654921	blastn
GOV_bin_1563_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_3430_contig-100_74	27654921.fasta	27654921	Tetra
Tp1_78_MES_0-0d2_scaffold6321_1	27654921.fasta	27654921	Tetra
Tp2_52_SUR_contig-100_18	27654921.fasta	27654921	Tetra
GOV_bin_5910_contig-100_2	27654921.fasta	27654921	Tetra
Tp1_56_SUR_0-0d2_scaffold138235_2	27654921.fasta	27654921	Tetra
Tp1_64_MES_0-0d2_scaffold24461_1	27654921.fasta	27654921	Tetra
GOV_bin_2078_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_2434_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_2717_contig-100_4	27654921.fasta	27654921	Tetra
GOV_bin_3109_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_3109_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_3750_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_4027_contig-100_3	27654921.fasta	27654921	Tetra
GOV_bin_4286_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_4357_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_4419_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_4925_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_960_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_1701_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_2848_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_4286_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_5133_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_5133_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_5133_contig-100_2	27654921.fasta	27654921	Tetra
Tp1_124_SUR_0-0d2_scaffold43508_1	27654921.fasta	27654921	blastn
GOV_bin_1254_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_1254_contig-100_4	27654921.fasta	27654921	Tetra
GOV_bin_1254_contig-100_7	27654921.fasta	27654921	Tetra
GOV_bin_1329_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_1372_contig-100_6	27654921.fasta	27654921	Tetra
GOV_bin_1743_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_1743_contig-100_6	27654921.fasta	27654921	Tetra
GOV_bin_312_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_3459_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_3459_contig-100_16	27654921.fasta	27654921	Tetra
GOV_bin_3646_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_3646_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_3905_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_4478_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_5003_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_51452_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_796_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_796_contig-100_3	27654921.fasta	27654921	Tetra
GOV_bin_796_contig-100_4	27654921.fasta	27654921	Tetra
GOV_bin_796_contig-100_7	27654921.fasta	27654921	Tetra
GOV_bin_8232_contig-100_0	27654921.fasta	27654921	Tetra
Tp1_100_DCM_0-0d2_scaffold25975_1	27654921.fasta	27654921	Tetra
Tp1_30_DCM_0-0d2_scaffold32295_1	27654921.fasta	27654921	Tetra
Tp1_33_SUR_0-0d2_scaffold56438_2	27654921.fasta	27654921	Tetra
Tp1_34_DCM_0-0d2_scaffold62779_1	27654921.fasta	27654921	Tetra
Tp1_66_SUR_0-0d2_scaffold53806_5	27654921.fasta	27654921	Tetra
