Host taxid	Host name	pmid	evidence
981324	Acinetobacter bereziniae LMG 1003	26200428	VirSorter
981324	Acinetobacter bereziniae LMG 1003	26200428	VirSorter
981324	Acinetobacter bereziniae LMG 1003	26200428	VirSorter
1217652	Acinetobacter brisouii ANC 4119	26200428	VirSorter
1341683	Acinetobacter brisouii CIP 110357	26200428	VirSorter
981331	Acinetobacter calcoaceticus DSM 30006 = CIP 81.8	26200428	VirSorter
981331	Acinetobacter calcoaceticus DSM 30006 = CIP 81.8	26200428	VirSorter
981331	Acinetobacter calcoaceticus DSM 30006 = CIP 81.8	26200428	VirSorter
981325	Acinetobacter genomosp. 13TU str. NCTC 8102	26200428	VirSorter
981325	Acinetobacter genomosp. 13TU str. NCTC 8102	26200428	VirSorter
981325	Acinetobacter genomosp. 13TU str. NCTC 8102	26200428	VirSorter
981332	Acinetobacter genomosp. 3 str. DSM 9306	26200428	VirSorter
981332	Acinetobacter genomosp. 3 str. DSM 9306	26200428	VirSorter
981332	Acinetobacter genomosp. 3 str. DSM 9306	26200428	VirSorter
981332	Acinetobacter genomosp. 3 str. DSM 9306	26200428	VirSorter
981332	Acinetobacter genomosp. 3 str. DSM 9306	26200428	VirSorter
1330037	Acinetobacter gerneri MTCC 9824	26200428	VirSorter
1330037	Acinetobacter gerneri MTCC 9824	26200428	VirSorter
1330037	Acinetobacter gerneri MTCC 9824	26200428	VirSorter
1217655	Acinetobacter guillouiae CIP 63.46	26200428	VirSorter
1330038	Acinetobacter guillouiae MSP4-18	26200428	VirSorter
1330038	Acinetobacter guillouiae MSP4-18	26200428	VirSorter
1330038	Acinetobacter guillouiae MSP4-18	26200428	VirSorter
1217657	Acinetobacter gyllenbergii CIP 110306	26200428	VirSorter
1330039	Acinetobacter gyllenbergii MTCC 11365	26200428	VirSorter
707232	Acinetobacter haemolyticus ATCC 19194	26200428	VirSorter
1221300	Acinetobacter johnsonii TG19605	26200428	VirSorter
1221300	Acinetobacter johnsonii TG19605	26200428	VirSorter
1221301	Acinetobacter johnsonii TG19625	26200428	VirSorter
1221301	Acinetobacter johnsonii TG19625	26200428	VirSorter
1221306	Acinetobacter junii TG19608	26200428	VirSorter
981327	Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512	26200428	VirSorter
981327	Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512	26200428	VirSorter
981327	Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512	26200428	VirSorter
1221307	Acinetobacter lwoffii TG19636	26200428	VirSorter
1147131	Acinetobacter nosocomialis 28F	26200428	VirSorter
1147131	Acinetobacter nosocomialis 28F	26200428	VirSorter
1183155	Acinetobacter nosocomialis Ab22222	26200428	VirSorter
1221296	Acinetobacter nosocomialis TG19596	26200428	VirSorter
981333	Acinetobacter parvus DSM 16617 = CIP 108168	26200428	VirSorter
981333	Acinetobacter parvus DSM 16617 = CIP 108168	26200428	VirSorter
981333	Acinetobacter parvus DSM 16617 = CIP 108168	26200428	VirSorter
1147132	Acinetobacter pittii 42F	26200428	VirSorter
1147132	Acinetobacter pittii 42F	26200428	VirSorter
1147132	Acinetobacter pittii 42F	26200428	VirSorter
1086014	Acinetobacter pittii D499	26200428	VirSorter
1221309	Acinetobacter pittii TG6411	26200428	VirSorter
981334	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	26200428	VirSorter
1217674	Acinetobacter radioresistens NIPH 2130	26200428	VirSorter
596318	Acinetobacter radioresistens SK82	26200428	VirSorter
596318	Acinetobacter radioresistens SK82	26200428	VirSorter
1221310	Acinetobacter radioresistens TG02010	26200428	VirSorter
903900	Acinetobacter radioresistens WC-A-157	26200428	VirSorter
1217675	Acinetobacter schindleri NIPH 900	26200428	VirSorter
1221311	Acinetobacter schindleri TG19614	26200428	VirSorter
1221302	Acinetobacter sp. 528	26200428	VirSorter
1217714	Acinetobacter sp. ANC 3789	26200428	VirSorter
1144663	Acinetobacter sp. CIP 102082	26200428	VirSorter
1144671	Acinetobacter sp. CIP 53.82	26200428	VirSorter
1173062	Acinetobacter sp. HA	26200428	VirSorter
1173062	Acinetobacter sp. HA	26200428	VirSorter
1071390	Acinetobacter sp. NBRC 100985	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
981224	Acinetobacter sp. NCTC 10304	26200428	VirSorter
1217713	Acinetobacter sp. NIPH 809	26200428	VirSorter
1217710	Acinetobacter sp. NIPH 899	26200428	VirSorter
1217710	Acinetobacter sp. NIPH 899	26200428	VirSorter
1029823	Acinetobacter sp. P8-3-8	26200428	VirSorter
1029823	Acinetobacter sp. P8-3-8	26200428	VirSorter
575564	Acinetobacter sp. RUH2624	26200428	VirSorter
1221303	Acinetobacter sp. TG19627	26200428	VirSorter
1221303	Acinetobacter sp. TG19627	26200428	VirSorter
1221304	Acinetobacter sp. TG2027	26200428	VirSorter
1221304	Acinetobacter sp. TG2027	26200428	VirSorter
1221289	Acinetobacter sp. TG27347	26200428	VirSorter
903945	Acinetobacter sp. WC-743	26200428	VirSorter
903945	Acinetobacter sp. WC-743	26200428	VirSorter
1191460	Acinetobacter venetianus RAG-1 = CIP 110063	26200428	VirSorter
1120931	Actinobacillus capsulatus DSM 19761	26200428	VirSorter
591023	Actinobacillus minor 202	26200428	VirSorter
637911	Actinobacillus minor NM305	26200428	VirSorter
637911	Actinobacillus minor NM305	26200428	VirSorter
637911	Actinobacillus minor NM305	26200428	VirSorter
228399	Actinobacillus pleuropneumoniae serovar 1 str. 4074	26200428	VirSorter
754259	Actinobacillus pleuropneumoniae serovar 10 str. D13039	26200428	VirSorter
754255	Actinobacillus pleuropneumoniae serovar 4 str. M62	26200428	VirSorter
754255	Actinobacillus pleuropneumoniae serovar 4 str. M62	26200428	VirSorter
754258	Actinobacillus pleuropneumoniae serovar 9 str. CVJ13261	26200428	VirSorter
932039	actinobacterium SCGC AAA024-D14	26200428	VirSorter
1120934	Actinokineospora enzanensis DSM 44649	26200428	VirSorter
561175	Actinomadura flavalba DSM 45200	26200428	VirSorter
1125717	Actinomyces georgiae F0490	26200428	VirSorter
1227262	Actinomyces johnsonii F0510	26200428	VirSorter
888439	Actinomyces neuii BVS029A5	26200428	VirSorter
1227264	Actinomyces sp. oral taxon 877 str. F0543	26200428	VirSorter
883077	Actinomyces turicensis ACS-279-V-Col4	26200428	VirSorter
1120950	Actinopolymorpha alba DSM 45243	26200428	VirSorter
878320	Aeromonas caviae Ae398	26200428	VirSorter
1156800	Aeromonas dhakensis AAK1	26200428	VirSorter
1156800	Aeromonas dhakensis AAK1	26200428	VirSorter
1268076	Aeromonas hydrophila 173	26200428	VirSorter
1268077	Aeromonas hydrophila 187	26200428	VirSorter
1268079	Aeromonas hydrophila 259	26200428	VirSorter
1288394	Aeromonas hydrophila ML09-119	26200428	VirSorter
1232673	Aeromonas hydrophila SNUFPC-A8	26200428	VirSorter
1232673	Aeromonas hydrophila SNUFPC-A8	26200428	VirSorter
1232673	Aeromonas hydrophila SNUFPC-A8	26200428	VirSorter
1232673	Aeromonas hydrophila SNUFPC-A8	26200428	VirSorter
1208104	Aeromonas media WS	26200428	VirSorter
1208104	Aeromonas media WS	27654921	blastn
1268236	Aeromonas molluscorum 848	26200428	VirSorter
1268236	Aeromonas molluscorum 848	26200428	VirSorter
1268236	Aeromonas molluscorum 848	26200428	VirSorter
1076135	Aeromonas salmonicida subsp. salmonicida 01-B526	26200428	VirSorter
1076135	Aeromonas salmonicida subsp. salmonicida 01-B526	26200428	VirSorter
1216961	Aeromonas sp. 159	26200428	VirSorter
1347420	Aeromonas veronii Hm21	26200428	VirSorter
1347420	Aeromonas veronii Hm21	26200428	VirSorter
1120953	Aestuariibacter salexigens DSM 15300	27654921	Tetra
754506	Aggregatibacter actinomycetemcomitans D17P-2	26200428	VirSorter
754505	Aggregatibacter actinomycetemcomitans D17P-3	26200428	VirSorter
1120957	Aggregatibacter actinomycetemcomitans DSM 8324	26200428	VirSorter
1089447	Aggregatibacter actinomycetemcomitans RhAA1	26200428	VirSorter
907492	Aggregatibacter actinomycetemcomitans serotype b str. I23C	26200428	VirSorter
1167008	Aggregatibacter actinomycetemcomitans serotype b str. S23A	26200428	VirSorter
907489	Aggregatibacter actinomycetemcomitans serotype e str. SCC393	26200428	VirSorter
985008	Aggregatibacter aphrophilus ATCC 33389	26200428	VirSorter
1336745	Agrobacterium radiobacter DSM 30147	26200428	VirSorter
1150775	Agrobacterium sp. 10MFCol1.1	26200428	VirSorter
1150775	Agrobacterium sp. 10MFCol1.1	26200428	VirSorter
82789	Agrobacterium sp. ATCC 31749	26200428	VirSorter
1330458	Agrococcus pavilionensis RW1	26200428	VirSorter
744979	Ahrensia sp. R2A130	26200428	VirSorter
1069631	Alcaligenes sp. HPC1271	26200428	VirSorter
1069631	Alcaligenes sp. HPC1271	26200428	VirSorter
1069631	Alcaligenes sp. HPC1271	26200428	VirSorter
930169	Alcanivorax dieselolei str. B5	27654921	Tetra
1177181	Alcanivorax jadensis T9	27654921	blastn
1177181	Alcanivorax jadensis T9	27654921	Tetra
1177181	Alcanivorax jadensis T9	27654921	Tetra
1177154	Alcanivorax sp. 19-m-6	27654921	blastn
1177154	Alcanivorax sp. 19-m-6	27654921	blastn
1177154	Alcanivorax sp. 19-m-6	27654921	blastn
221126	Algibacter lectus	27654921	blastn
1120963	Algicola sagamiensis DSM 14643	26200428	VirSorter
1120963	Algicola sagamiensis DSM 14643	26200428	VirSorter
1120963	Algicola sagamiensis DSM 14643	26200428	VirSorter
1120963	Algicola sagamiensis DSM 14643	26200428	VirSorter
1120966	Algoriphagus marincola DSM 16067	27654921	Tetra
543302	Alicyclobacillus acidocaldarius LAA1	26200428	VirSorter
1120973	Alicyclobacillus pohliae DSM 22757	26200428	VirSorter
626086	Aliivibrio logei 5S-186	26200428	VirSorter
626086	Aliivibrio logei 5S-186	26200428	VirSorter
1269941	Aliivibrio logei ATCC 35077	26200428	VirSorter
1269941	Aliivibrio logei ATCC 35077	26200428	VirSorter
316275	Aliivibrio salmonicida LFI1238	26200428	VirSorter
1129374	Alishewanella jeotgali KCTC 22429	26200428	VirSorter
1129374	Alishewanella jeotgali KCTC 22429	26200428	VirSorter
1129374	Alishewanella jeotgali KCTC 22429	26200428	VirSorter
1263036	Alistipes putredinis CAG:67	26200428	VirSorter
1262697	Alistipes sp. CAG:53	26200428	VirSorter
1262698	Alistipes sp. CAG:831	26200428	VirSorter
883081	Alloiococcus otitis ATCC 51267	26200428	VirSorter
1120979	Alloscardovia omnicolens DSM 21503	26200428	VirSorter
331869	alpha proteobacterium BAL199	27654921	Tetra
859653	alpha proteobacterium HIMB5	27654921	Tetra
744985	alpha proteobacterium HIMB59	27654921	Tetra
744985	alpha proteobacterium HIMB59	27654921	Tetra
1229484	alpha proteobacterium LLX12A	26200428	VirSorter
1229484	alpha proteobacterium LLX12A	26200428	VirSorter
1229484	alpha proteobacterium LLX12A	26200428	VirSorter
1333998	alpha proteobacterium MA2	27654921	blastn
1282876	alpha proteobacterium Mf 1.05b.01	27654921	Tetra
1282876	alpha proteobacterium Mf 1.05b.01	27654921	Tetra
1282876	alpha proteobacterium Mf 1.05b.01	27654921	Tetra
1282876	alpha proteobacterium Mf 1.05b.01	27654921	Tetra
939296	alpha proteobacterium SCGC AAA015-N04	27654921	Tetra
939296	alpha proteobacterium SCGC AAA015-N04	27654921	Tetra
939296	alpha proteobacterium SCGC AAA015-N04	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
939301	alpha proteobacterium SCGC AAA015-O19	27654921	Tetra
1007109	alpha proteobacterium SCGC AAA076-C03	27654921	Tetra
1007109	alpha proteobacterium SCGC AAA076-C03	27654921	Tetra
1007109	alpha proteobacterium SCGC AAA076-C03	27654921	Tetra
1007109	alpha proteobacterium SCGC AAA076-C03	27654921	Tetra
1007109	alpha proteobacterium SCGC AAA076-C03	27654921	Tetra
1007109	alpha proteobacterium SCGC AAA076-C03	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	blastn
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007110	alpha proteobacterium SCGC AAA076-E06	27654921	Tetra
1007112	alpha proteobacterium SCGC AAA158-M15	27654921	Tetra
1007112	alpha proteobacterium SCGC AAA158-M15	27654921	Tetra
1007112	alpha proteobacterium SCGC AAA158-M15	27654921	Tetra
1007112	alpha proteobacterium SCGC AAA158-M15	27654921	Tetra
1007113	alpha proteobacterium SCGC AAA160-J14	26200428	VirSorter
939390	alpha proteobacterium SCGC AAA300-J04	26200428	VirSorter
589873	Alteromonas australica	27654921	blastn
589873	Alteromonas australica	27654921	blastn
28108	Alteromonas macleodii	27654921	blastn
1004786	Alteromonas macleodii AltDE1	27654921	blastn
1300254	Alteromonas macleodii str. 'Aegean Sea MED64'	27654921	blastn
1300254	Alteromonas macleodii str. 'Aegean Sea MED64'	27654921	blastn
1004787	Alteromonas macleodii str. 'Balearic Sea AD45'	27654921	blastn
1004787	Alteromonas macleodii str. 'Balearic Sea AD45'	27654921	blastn
1004787	Alteromonas macleodii str. 'Balearic Sea AD45'	27654921	Tetra
1004785	Alteromonas macleodii str. 'Black Sea 11'	27654921	blastn
1004785	Alteromonas macleodii str. 'Black Sea 11'	27654921	blastn
1774373	Alteromonas macleodii str. 'Deep ecotype'	27654921	blastn
1004788	Alteromonas macleodii str. 'English Channel 673'	27654921	blastn
1300256	Alteromonas macleodii str. 'Ionian Sea U7'	27654921	blastn
1300257	Alteromonas macleodii str. 'Ionian Sea U8'	27654921	blastn
1300259	Alteromonas macleodii str. 'Ionian Sea UM4b'	27654921	blastn
1298865	Alteromonas sp. ALT199	27654921	blastn
715451	Alteromonas sp. SN2	27654921	blastn
1292037	Amycolatopsis vancoresmycina DSM 44592	26200428	VirSorter
272123	Anabaena cylindrica PCC 7122	27654921	blastn
240292	Anabaena variabilis ATCC 29413	26200428	VirSorter
1120992	Anaeromusa acidaminophila DSM 3853	26200428	VirSorter
1120992	Anaeromusa acidaminophila DSM 3853	26200428	VirSorter
1120992	Anaeromusa acidaminophila DSM 3853	26200428	VirSorter
404589	Anaeromyxobacter sp. Fw109-5	27654921	Tetra
649757	Anaerostipes hadrus DSM 3319	26200428	VirSorter
1235835	Anaerotruncus sp. G3(2012)	26200428	VirSorter
649747	Aneurinibacillus aneurinilyticus ATCC 12856	26200428	VirSorter
649747	Aneurinibacillus aneurinilyticus ATCC 12856	26200428	VirSorter
649747	Aneurinibacillus aneurinilyticus ATCC 12856	26200428	VirSorter
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121006	Aquimarina latercula DSM 2041	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121007	Aquimarina muelleri DSM 19832	27654921	Tetra
1121012	Arenibacter latericius DSM 15913	27654921	Tetra
1121015	Arenimonas oryziterrae DSM 21050 = YC6267	26200428	VirSorter
1282362	Asticcacaulis sp. AC466	26200428	VirSorter
1282362	Asticcacaulis sp. AC466	26200428	VirSorter
1111121	Atopobium sp. BV3Ac4	26200428	VirSorter
1203602	Atopobium sp. oral taxon 199 str. F0494	26200428	VirSorter
287752	Aurantimonas manganoxydans SI85-9A1	27654921	blastn
1121028	Aureimonas ureilytica DSM 18598	26200428	VirSorter
1121028	Aureimonas ureilytica DSM 18598	26200428	VirSorter
1121028	Aureimonas ureilytica DSM 18598	26200428	VirSorter
1278971	Avibacterium paragallinarum 221	26200428	VirSorter
1278971	Avibacterium paragallinarum 221	26200428	VirSorter
1278971	Avibacterium paragallinarum 221	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1351754	Avibacterium paragallinarum JF4211	26200428	VirSorter
1261621	Azoarcus toluclasticus ATCC 700605	26200428	VirSorter
1262705	Azospirillum sp. CAG:239	26200428	VirSorter
1262705	Azospirillum sp. CAG:239	26200428	VirSorter
1262706	Azospirillum sp. CAG:260	26200428	VirSorter
444461	Bacillus acidiproducens DSM 23148	26200428	VirSorter
